asin,title,brand,brand_id,product_url,image_url,currency,deal_price,list_price,badge_discount_pct,badge_label,deal_type,deal_state,deal_id,percent_claimed,deal_ends_at,rating,review_count,pct_5_star,pct_1_star,category,product_type,department_ids,has_variations,is_pinned,source_filter,discount_pct,savings_abs,hours_remaining,is_time_limited,price_band,discount_band,review_band,deal_score,scraped_at
B0CC6KVCLH,"Pete's Pasta Penne, Rotini, Elbow Mac, Low Carb, 17g Protein, 7g Net Carbs | Made in Italy, Al Dente, Only 110 Calories, 27g Fiber, Real Wheat, Never Rubbery, No Funny Aftertaste, Holds Sauce, 3 x 8 oz",Pete's Pasta,5162079,https://www.amazon.com/Petes-Pasta-Variety-Pack-8oz/dp/B0CC6KVCLH,https://m.media-amazon.com/images/I/51m156U6MsL,USD,,,,,,,,,,,,,,gl_grocery,NOODLE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DLQRPTX8,"Rip Van Crispy Dunes Vegan Chocolate Hazelnut Wafer Sticks – Low-Calorie Keto Snack with Hazelnut Cream Filling, 90 Calories, Non-GMO, Prebiotic Fiber - 12 Pack",Rip Van Wafels,480797,https://www.amazon.com/Crispy-Dunes-Chocolate-Hazelnut-Sticks/dp/B0DLQRPTX8,https://m.media-amazon.com/images/I/51jFOch1kEL,USD,,,,,,,,,,,,,,gl_grocery,COOKIE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0D4QNYKGD,"LeafLea 80 Soursop Leaf Tea Bags, from Natural Soursop Leaves (Graviola) | Herbal Blend for Wellness, Sour Sop Herbal Tea Individually Wrapped for Freshness, Caffeine-Free, Vegan, No Sugar, Non-GMO",LeafLea,8201769,https://www.amazon.com/LeafLea-Soursop-Natural-Leaves-Graviola/dp/B0D4QNYKGD,https://m.media-amazon.com/images/I/51M2ejWSdgL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DSK5FLSQ,"Beef Tallow 7 LB Bulk Pail with Safety Seal for Cooking, No Preservatives | Rendered beef fat, high smoke point, for frying, searing, roasting, sauteing, home cooks, meal preppers, kitchen essential",Drip Co,4251226,https://www.amazon.com/Beef-Tallow-Cooking-7-LB/dp/B0DSK5FLSQ,https://m.media-amazon.com/images/I/51IaUsA-wdL,USD,,,,,,,,,,,,,,gl_grocery,EDIBLE_OIL_ANIMAL,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FM4MMBFK,"Morning Pep Allulose Sweetener 4 lb – Zero Calorie Sugar Alternative, 100% Pure, No Erythritol, Non-GMO Project Verified, Keto Certified, OU Kosher, No Fillers, Ideal for Baking and Beverages",Morning Pep,214007,https://www.amazon.com/Morning-Pep-Allulose-Sweetener-Alternative/dp/B0FM4MMBFK,https://m.media-amazon.com/images/I/31xnCxCnPrL,USD,,,,,,,,,,,,,,gl_grocery,SUGAR_SUBSTITUTE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B07CL6GL3T,"C4 Ultimate Energy Drink with Zero Sugar, Arctic Snow Cone, 12pk | 300mg caffeine delivers ultimate energy, focus and performance when you need it most.",C4,1459328,https://www.amazon.com/Cellucor-Ultimate-Carbonated-Workout-Sparkling/dp/B07CL6GL3T,https://m.media-amazon.com/images/I/51rjNPLXe3L,USD,,,,,,,,,,,,,,gl_drugstore,DRINK_FLAVORED,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B08F8SN5BC,"26 Organic Madagascar Vanilla Beans Extract Exclusive Grade B| 4.5"" - 5.5"" by FITNCLEAN VANILLA| Certified USDA Organic. Bulk Dry Whole Bourbon NON-GMO Pods",FITNCLEAN HERBS AND SPICES,602654,https://www.amazon.com/Madagascar-Vanilla-Beans-Extract-Exclusive/dp/B08F8SN5BC,https://m.media-amazon.com/images/I/519RviUd-AL,USD,,,,,,,,,,,,,,gl_grocery,CONCENTRATED_FLAVORING_SUBSTANCE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FVB3JXKR,"Liquid Death Sparkling Energy - Murder Mystery (Cherry, Cream, Spice), Zero Sugar Energy Drink, Unextreme Caffeine 100mg, Essential Vitamins, 12 Fl Oz (Pack of 12)",Liquid Death,358440,https://www.amazon.com/Liquid-Death-Sparkling-Energy-Unextreme/dp/B0FVB3JXKR,https://m.media-amazon.com/images/I/516PxjiB8vL,USD,,,,,,,,,,,,,,gl_grocery,DRINK_FLAVORED,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B01L7S8DSY,"Bestpresso Coffee for Nespresso Original Machine 120 Aluminum pods Certified Genuine Espresso Intenso Blend(High Intensity), Pods Compatible with Nespresso Original",Bestpresso,88058,https://www.amazon.com/Coffee-Capsules-Nespresso-Original-Machine/dp/B01L7S8DSY,https://m.media-amazon.com/images/I/41848qkbQpL,USD,,,,,,,,,,,,,,gl_office_product,COFFEE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DHP915W6,"Mushroom Coffee, Instant Coffee Blend, 6 Adaptogenic Mushrooms, 30 Servings | w/ Lion's Mane, Reishi, Cordyceps, Shiitake, King Trumpet & Turkey Tail, for Energy, Digestion & Immune Support, Medium Roast",Bunkell,15305962,https://www.amazon.com/Bunkell-Mushroom-Mushrooms-Cordyceps-Digestion/dp/B0DHP915W6,https://m.media-amazon.com/images/I/51O220j7hFL,USD,,,,,,,,,,,,,,gl_drugstore,COFFEE,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B07GFW9M23,"C4 Performance Energy Drink with Zero Sugar, Orange Slice, 12pk | 200mg caffeine and performance ingredients deliver explosive energy, endurance and focus.",C4,1459328,https://www.amazon.com/C4-Performance-Energy-Drink-Caffeine/dp/B07GFW9M23,https://m.media-amazon.com/images/I/51TNEh4YXHL,USD,,,,,,,,,,,,,,gl_drugstore,DRINK_FLAVORED,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B07RG8MMXW,"Micro Ingredients Organic Mega Mushroom Powder, 10-in-1 Mushroom Blend 10oz | USDA Organic 10-Mushroom Blend with Lion’s Mane, Shiitake, Chaga & Cordyceps | Mix into Coffee, Tea & Smoothies",Micro Ingredients,673783,https://www.amazon.com/Sustainably-Mushroom-Cordyceps-Shiitake-Friendly/dp/B07RG8MMXW,https://m.media-amazon.com/images/I/41s3rr6zHcL,USD,,,,,,,,,,,,,,gl_drugstore,HERBAL_SUPPLEMENT,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DP9KYCFJ,"FreshDrinkUS, Premium 75 Bags Tulsi Moringa Lemongrass Tea, 100% Natural & Pure. Made with Eco-Conscious Tea Bags. No Sugar, No Caffeine, Vegan.",FRESHDRINKUS,1492703,https://www.amazon.com/FreshDrinkUS-Lemongrass-Lemongrass-Material-Caffeine/dp/B0DP9KYCFJ,https://m.media-amazon.com/images/I/51PFc9lb2OL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DR39FB8Q,"ChewySkittles Bulk Candy 4 lb Bag, Original Fruity Candy for Parties | Vending Machine and Candy Machine Refill, Rainbow Flavors, Movie Night Snacks, Party Favors, Snack Bowl, Bite Size, Halloween",Jumblet,16072362,https://www.amazon.com/Original-SkittlesBulk-Parties-Sharing-Friends/dp/B0DR39FB8Q,https://m.media-amazon.com/images/I/51Oiw4UaWOL,USD,,,,,,,,,,,,,,gl_grocery,CANDY,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B09CTT4KM3,"Spicy World Cinnamon Sticks 14 Oz Bag ~100 Sticks - Strong Aroma, Perfect for Baking, Cooking & Beverages - 3+ Inches Length - Cassia Saigon Cinnamon from Vietnam",Spicy World,233113,https://www.amazon.com/Spicy-World-Cinnamon-Sticks-Bag/dp/B09CTT4KM3,https://m.media-amazon.com/images/I/51EqDE871DL,USD,,,,,,,,,,,,,,gl_grocery,HERB,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FQM6R1ZF,"Organic Matcha Green Tea Powder, 1 Pound | Unsweetened with Zero Sugar, Culinary Grade, Potent Early Spring Leaf Harvest, Fine Stone Ground – Vegan, All Purpose, Great for Matcha Latte",NatureBell,584650,https://www.amazon.com/Organic-Matcha-Unsweetened-Culinary-Harvest/dp/B0FQM6R1ZF,https://m.media-amazon.com/images/I/51D34mzGvkL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0CJJ4G7FF,"FullChea - Dandelion Leaf & Root Tea Bags, 50 Count, Dandelion Herbal Tea | Balanced herbal blend tea for liver & kidney health, Non-GMO and caffeine-free",,384400,https://www.amazon.com/FullChea/dp/B0CJJ4G7FF,https://m.media-amazon.com/images/I/41rKEoYJPvL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0BXYB91BJ,"Micro Ingredients Organic Goji Berries 2lbs (32oz) | Large Whole Sun-Dried Berries | Raw Wolfberries | For Trail Mix, Juice, & Tea | Sulfate Free, Vegan Friendly, Non-GMO",Micro Ingredients,673783,https://www.amazon.com/Organic-Berries-Sun-Dried-Antioxidant-Superfood/dp/B0BXYB91BJ,https://m.media-amazon.com/images/I/41ypC-Q3v+L,USD,,,,,,,,,,,,,,gl_grocery,FRUIT,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0DGJJ58J8,"Bragg Organic Coconut Liquid Aminos 16 oz - Soy Sauce Alternative, Vegan | Gluten-free, plant-based, soy-free, naturally low sodium, no fermentation aftertaste, great for stir-fry, marinades & dipping",Bragg,462398,https://www.amazon.com/Bragg-Coconut-Aminos-Purpose-Seasoning/dp/B0DGJJ58J8,https://m.media-amazon.com/images/I/410nkIwlfkL,USD,,,,,,,,,,,,,,gl_grocery,FOOD,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GZ4T59RC,"SVI 1000 Florence Fennel Seeds (Foeniculum vulgare) – Sweet Fennel Seed Packets Bulk Natural Herbs – Open Pollinated Heirloom Herb Seeds, Full Sun Outdoor Herb Garden & Indoor Herbs, Containers",,501976,https://www.amazon.com/SVI-Florence-Fennel-Foeniculum-vulgare/dp/B0GZ4T59RC,https://m.media-amazon.com/images/I/51xN6mknYbL,USD,,,,,,,,,,,,,,gl_lawn_and_garden,PLANT_SEED,"16310101,16310211",True,False,bubble:grocery,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B07P8TG21N,"Chomps Sea Salt Beef, Grass-Fed & Finished, 10ct, Protein Snack Stick | Beef Jerky Bulk, Zero Sugar, Certified Gluten Free Snack, 100 Calories Per 1.15 Oz Stick, Keto Snacks, Whole30 Diet",Chomps,233924,https://www.amazon.com/Chomps-Grass-Fed-Finished-Sticks-10-Pack/dp/B07P8TG21N,https://m.media-amazon.com/images/I/41XqWgCf2KL,USD,,,,,,,,,,,,,,gl_grocery,JERKY,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0H1L5DR8W,Manuka Honey UMF 15+ MGO 550+ Sachets 30 x 10g Raw New Zealand Honey | Raw Manuka Honey | UMF 15+ Certified | MGO 550+ | 30 x 10g Sachets | Travel Ready | Daily Use | Single-Serve Packs,100% Pure New Zealand Honey,513877,https://www.amazon.com/Manuka-Honey-Sachets-New-Zealand/dp/B0H1L5DR8W,https://m.media-amazon.com/images/I/51b1pF2sZJL,USD,,,,,,,,,,,,,,gl_grocery,HONEY,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GC9JPZL8,"Dutch Bros Mafia Dark Roast, 32 Ct, Dark Roast, Single Serve Coffee Pods | 100% Arabica coffee, Sweet malt and chocolate notes, Keurig K-Cup compatible, Pairs with Dutch Bros creamers",Dutch Bros Coffee,75014,https://www.amazon.com/Dutch-Single-Coffee-Keurig-Brewers/dp/B0GC9JPZL8,https://m.media-amazon.com/images/I/51ZmfjMRV0L,USD,,,,,,,,,,,,,,gl_grocery,COFFEE,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0CC6HX6RV,"Pete's Pasta Penne, Low Carb, Keto, Protein Pasta, 17g Protein 7g Net Carbs | Made in Italy, Al Dente, Only 110 Calories, 27g Fiber, Real Wheat, Never Rubbery, No Funny Aftertaste, Holds Sauce, 3 x 8 oz",Pete's Pasta,5162079,https://www.amazon.com/Petes-Pasta-Pack-Penne-Noodles/dp/B0CC6HX6RV,https://m.media-amazon.com/images/I/51pVPq-MiNL,USD,,,,,,,,,,,,,,gl_grocery,NOODLE,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0D4QJRQ1S,"LeafLea 120 Soursop Tea Bags, from 100% Natural Soursop Graviola Leaves | Improve Digestion, Support Healthy Skin & Sleep, Herbal Tea Caffeine-free, Hojas De Guanabana Tea, Non-GMO, Pack of 3",LeafLea,8201769,https://www.amazon.com/LeafLea-Graviola-Guanabana-Caffeine-free-Digestion/dp/B0D4QJRQ1S,https://m.media-amazon.com/images/I/51iA8e2SSyL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B01L7S8E4W,Bestpresso Coffee for Nespresso Original Machine 120 Aluminum pods Certified Genuine Espresso Decaffeinato Blend(Medium Intensity) Pods Compatible with Nespresso Original,Bestpresso,88058,https://www.amazon.com/Bestpresso-Nespresso-Decaffeinato-Compatible-Satisfaction/dp/B01L7S8E4W,https://m.media-amazon.com/images/I/41AvU28pvjL,USD,,,,,,,,,,,,,,gl_office_product,COFFEE,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0CJ4J43T6,"FreshDrinkUS, 140 Bags Hibiscus Flowers Tea, 100% Natural and Pure. Loose Flower Hibiscus Herbal Tea. Hibiscus Flower Tea. No Sugar, No Caffeine, No Gluten, Vegan.",FRESHDRINKUS,1492703,https://www.amazon.com/FreshDrinkUS-Premium-Hibiscus-Flowers-Caffeine/dp/B0CJ4J43T6,https://m.media-amazon.com/images/I/51mbSX+BCkL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0F1SYSYQH,"FullChea Red Clover Tea Bags, 50 Counts, Trébol Rojo, Non-GMO | Pure Dried Red Clover Herb, Rich in Antioxidants, Caffeine-Free, Gentle Herbal Wellness, No Additives, Resealable Pouch",,384400,https://www.amazon.com/FullChea-Clover-Counts-Tr%C3%A9bol-Non-GMO/dp/B0F1SYSYQH,https://m.media-amazon.com/images/I/41HaTZQpbqL,USD,,,,,,,,,,,,,,gl_grocery,TEA,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B07FS11Z7W,"SVI 35 Cushaw Green Striped Pumpkin Seeds (Cucurbita mixta) – Cushaw Squash, Non GMO Winter Squash Seed Packets – Heirloom Vegetable Seeds for Planting Outdoors in Home Garden & Raised Beds",,501976,https://www.amazon.com/Heirloom-Cushaw-Striped-Pumpkin-Winter/dp/B07FS11Z7W,https://m.media-amazon.com/images/I/51kUCUeOiOL,USD,,,,,,,,,,,,,,gl_lawn_and_garden,PLANT_SEED,"16310101,16310211,2972638011,3238155011",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0G6SBBQFQ,"WildSap Emeralds Freeze Dried Strawberries Dices - 19.2oz Bulk Family Size Canned, 100% Fruit No Added Sugar Unsweetened Strawberry Pieces, Non-GMO Crunchy Fruit Snacks for Cereal, Yogurt & Baking",,18978435,https://www.amazon.com/WildSap-Emeralds-Freeze-Dried-Strawberry/dp/B0G6SBBQFQ,https://m.media-amazon.com/images/I/61VfaAB3YyL,USD,,,,,,,,,,,,,,gl_grocery,FRUIT,"16310101,16310211",True,False,departments:16310211,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0HBW7QZRC,"Hisense 50"" Class E6SR Series Hi-QLED 4K UHD Smart Roku TV (50E6SR, 2026 Model) - Dolby Vision, Game Mode Plus, VRR, ALLM, DTS Virtual:X, Apple AirPlay, Compatible with Alexa and Google Assistant",Hisense,248315,https://www.amazon.com/Hisense-Class-Hi-QLED-Smart-50E6SR/dp/B0HBW7QZRC,https://m.media-amazon.com/images/I/41hkehcGLNL,USD,,,,,,,,,,,,,,gl_home_entertainment,TELEVISION,"1266092011,172282,493964",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FTT4GXK4,"TCL 55"" T7 4K QLED Google TV with 144Hz Gaming (55T7) | Smooth Motion for Sports & Gaming",TCL,249374,https://www.amazon.com/TCL-55T7-Brightness-Streaming-Television/dp/B0FTT4GXK4,https://m.media-amazon.com/images/I/41deMx31CzL,USD,,,,,,,,,,,,,,gl_home_entertainment,TELEVISION,"1266092011,172282,493964",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FBYQHQH1,"Hisense 40-Inch Class QD4 Series Hi-QLED FHD Smart Fire TV (40QD4QF) - Quantum Dot Color, DTS Virtual: X, Alexa Built in, Slim Bezel Design",Hisense,248315,https://www.amazon.com/Hisense-40-inch-QLED-FHD-Fire-TV/dp/B0FBYQHQH1,https://m.media-amazon.com/images/I/41EBP54nYuL,USD,,,,,,,,,,,,,,gl_home_entertainment,TELEVISION,"16333372011,1266092011,172282,493964,16333373011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0D9C524DD,Greenworks 3000 PSI (2.0 GPM Max) Brushless Electric Pressure Washer,Greenworks,229357,https://www.amazon.com/Greenworks-Brushless-Electric-Pressure-Washer/dp/B0D9C524DD,https://m.media-amazon.com/images/I/41mEe0smsYL,USD,,,,,,,,,,,,,,gl_lawn_and_garden,PRESSURE_WASHER,"228013,2972638011,3238155011,468240",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GH76WGS3,"Hisense 75"" E7 Cinema Series Hi-QLED Mini-LED 4K UHD Smart Fire TV (75E7SF, 2026 NEW) - Native 144Hz, AI Picture, Dolby Vision IQ · Atmos, FALD, HDR10+ Adaptive, MEMC, Alexa+",Hisense,248315,https://www.amazon.com/Hisense-Cinema-Hi-QLED-Mini-LED-75E7SF/dp/B0GH76WGS3,https://m.media-amazon.com/images/I/51rI8ZPl1lL,USD,,,,,,,,,,,,,,gl_home_entertainment,TELEVISION,"1266092011,172282,493964",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GFG7PP5V,"WoofBite Giant XL Virtually Indestructible Dog Stick - Lifetime Guaranteed - Tough, Durable Toy for Aggressive Chewers - Safe Non-Toxic Natural Rubber - Chew & Tug - Large - 12""x2.5"", Heavy 2.25lbs",WoofBite,5455288,https://www.amazon.com/WoofBite-Giant-Virtually-Indestructible-Stick/dp/B0GFG7PP5V,https://m.media-amazon.com/images/I/41+gium-E3L,USD,14.99,39.99,63.0,63% off,BEST_DEAL,AVAILABLE,86a5c045,,,,,,,gl_pet_products,PET_TOY,"2619533011,2619534011",False,False,bubble:us-outlet,63.0,25.0,,False,$10–25,50%+,,37.8,2026-09-16 23:25:19.134315+00:00
B0D9JSBLKB,"Spa Gift Baskets for Women, Mothers Day Gifts for Mom Wife Her Sister Friend, Sending Sunshine Sunflower Self Care, Thank You, Get Well Soon Gift for Women After Surgery, Teacher Appreciation Gift",Betem,1774180,https://www.amazon.com/Birthday-Sunflower-Christmas-Sympathy-Relaxation/dp/B0D9JSBLKB,https://m.media-amazon.com/images/I/510NIGphfrL,USD,11.99,23.99,50.0,50% off,BEST_DEAL,AVAILABLE,6284614c,,,,,,,gl_beauty,SKIN_CARE_AGENT,"11055981,3760911",False,False,bubble:us-outlet,50.0,12.0,,False,$10–25,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B0CQ58G9TD,"GONGSHI Vacuum Seal Bags for Clothing Travel & Home Storage, Travel Vacuum Bags with Pump,Space Saver for Blankets, Comforters, Pillows, Clothes,24 Combo with Electric Pump",GONGSHI,422656,https://www.amazon.com/GONGSHI-Clothing-Blankets-Comforters-Combo-EPUMP/dp/B0CQ58G9TD,https://m.media-amazon.com/images/I/514Call6q5L,USD,21.98,43.97,50.0,50% off,BEST_DEAL,AVAILABLE,ccc730d5,,,,,,,gl_home,STORAGE_BAG,"1055398,1063498",True,False,bubble:us-outlet,50.0,21.99,,False,$10–25,40–50%,,30.0,2026-09-16 23:25:19.134315+00:00
B07M6CDS77,"COO&KOO Charm Bracelet Making Kit, A Unicorn Girls Toy that Inspires Creativity and Imagination, Crafts for Girls Ages 8-12 with Jewelry Making Kit Perfect Gifts for 6 7 8 9 10 Girl Self-Expression!",COO&KOO,1860663,https://www.amazon.com/COO-KOO-Creativity-Imagination-Self-Expression/dp/B07M6CDS77,https://m.media-amazon.com/images/I/51x9rC42AeL,USD,,,,,,,,,,,,,,gl_home,ART_CRAFT_KIT,"2617941011,2617942011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0FZJTQ7J5,"Novurial Heated Lunch Box Cordless for Men & Adults, 18000mAh Rechargeable Cordless Electric Lunch Box with 5-Sided Heating, 1.5L Stainless Steel Food Warmer with Smart Timer for Work & Travel",Novurial,19428993,https://www.amazon.com/Novurial-Cordless-18000mAh-Rechargeable-Stainless/dp/B0FZJTQ7J5,https://m.media-amazon.com/images/I/51w11uf5bnL,USD,45.99,69.99,34.0,34% off,BEST_DEAL,AVAILABLE,a270e021,,,,,,,gl_kitchen,MEAL_HOLDER,"1055398,1063498,284507",True,False,bubble:us-outlet,34.0,24.0,,False,$25–50,30–40%,,20.4,2026-09-16 23:25:19.134315+00:00
B0H9LS6T3R,"Monster Shock Portable Bluetooth Speaker, True Wireless Speaker, 30W Loud Stereo Sound, IPX6 Waterproof Speaker,17 Hours Playback,Outdoor Speakers for Home/Outdoors/Travel",Monster,392247,https://www.amazon.com/Monster-Portable-Bluetooth-Wireless-Waterproof/dp/B0H9LS6T3R,https://m.media-amazon.com/images/I/51MS9uBB1gL,USD,29.99,139.99,79.0,79% off,BEST_DEAL,AVAILABLE,e8c069c7,,,,,,,gl_electronics,SPEAKERS,"172282,493964,7073956011",False,False,bubble:us-outlet,79.0,110.0,,False,$25–50,50%+,,47.4,2026-09-16 23:25:19.134315+00:00
B0GS1T5MPW,"Cordless Weed Wacker Eater Brush Cutter Weed Trimmer with Blade Stringless | 2 X 2.0Ah Electric Weedwacker 21V Battery Powered with Charger - User Friendly Small Yards Grass Cutter for Seniors, Beginner",VOL2GO,16459528,https://www.amazon.com/Cordless-Wacker-Cutter-Trimmer-Stringless/dp/B0GS1T5MPW,https://m.media-amazon.com/images/I/51VpGuLcQKL,USD,,,,,,,,,,,,,,gl_lawn_and_garden,STRING_TRIMMER,"2972638011,3238155011",True,False,bubble:us-outlet,,,,False,,,,0.0,2026-09-16 23:25:19.134315+00:00
B0GQ98JDDZ,"FrSara Portable Handheld Fan, Small Rechargeable Personal Mini Fan, Summer Travel Essentials with 3-Speed, 2000mAh, Great for Outdoor, Makeup, Ideal Gift for Girls, Ladies, Teens, Birthday, Beige",FrSara,940005,https://www.amazon.com/FrSara-Portable-Handheld-Rechargeable-Essentials/dp/B0GQ98JDDZ,https://m.media-amazon.com/images/I/31B1V9WvDkL,USD,9.99,12.99,23.0,23% off,BEST_DEAL,AVAILABLE,87b2f9a6,,,,,,,gl_home,ELECTRIC_FAN,"1055398,1063498",True,False,bubble:us-outlet,23.0,3.0,,False,<$10,20–30%,,13.8,2026-09-16 23:25:19.134315+00:00
B0G244ZVBH,Tire Inflator Portable Air Compressor Portable Cordless Mini Air Pump with Digital Pressure Gauge Inflater 150PSI 3X Fast Inflation Auto Shutoff Large Battery Tires Pump for Cars Motors Bikes Balls,QYQBOON,1253714,https://www.amazon.com/Inflator-Portable-Compressor-Cordless-Inflation/dp/B0G244ZVBH,https://m.media-amazon.com/images/I/51Ot77En4jL,USD,13.99,17.99,22.0,22% off,BEST_DEAL,AVAILABLE,497febf6,,,,,,,gl_automotive,AIR_PUMP,"15684181,15690151",True,False,bubble:us-outlet,22.0,4.0,,False,$10–25,20–30%,,13.2,2026-09-16 23:25:19.134315+00:00
B0F9WTL2RP,"BQYPOWER Handheld Vacuum Cordless Rechargeable, Hand Held Car Vacuum | 16000PA Strong Suction Hand Vacuum Cordless Rechargeable with Multiple Accessories, Portable Car Vacuum Cleaner for Car Home",BQYPOWER,404627,https://www.amazon.com/BQYPOWER-Handheld-Vacuum-Rechargeable-Accessories/dp/B0F9WTL2RP,https://m.media-amazon.com/images/I/51WsVbsVfCL,USD,33.96,39.99,15.0,15% off,BEST_DEAL,AVAILABLE,1c59b0a5,,,,,,,gl_home,VACUUM_CLEANER,"1055398,1063498",True,False,bubble:us-outlet,15.0,6.03,,False,$25–50,10–20%,,9.0,2026-09-16 23:25:19.134315+00:00
B0CSZ6SYY6,"Magesh Portable Oscillating Pedestal Fan＆Remote, 120° Rotation, 3-In-1 Foldaway/Standing/Desk Fan, Anti-Slip 7200Mah Rechargeable, Telescopic 4 Speed Quiet Timer Fan Home Outdoor Travel (Gray)",Magesh,712090,https://www.amazon.com/Magesh-Oscillating-Fan%EF%BC%86Remote-Rechargeable-Telescopic/dp/B0CSZ6SYY6,https://m.media-amazon.com/images/I/41GqmWkRzRL,USD,16.99,42.99,60.0,60% off,BEST_DEAL,AVAILABLE,6b989bd6,,,,,,,gl_home,ELECTRIC_FAN,"1055398,1063498",True,False,bubble:us-outlet,60.0,26.0,,False,$10–25,50%+,,36.0,2026-09-16 23:25:19.134315+00:00
B0B2KX374T,"Duracell Optimum AA Batteries 28 Count (Pack of 1) with Power Boost Ingredients, Re-closable Pack for a Quick, Easy Access and Organized Storage",DURACELL,195694,https://www.amazon.com/Duracell-Batteries-Ingredients-Long-lasting-Household/dp/B0B2KX374T,https://m.media-amazon.com/images/I/41CiBAqSa4L,USD,29.1,36.4,,,,,,,,,,,,gl_drugstore,BATTERY,"3760901,3760931",False,False,bubble:us-outlet,20.1,7.3,,False,$25–50,20–30%,,12.1,2026-09-16 23:25:19.134315+00:00
